Paper ID,Title,Authors,Year,Publication Date,Venue,Citation Count,Source Database,Abstract,URL
http://arxiv.org/abs/2504.14689v1,"Designing AI Systems that Augment Human Performed vs. Demonstrated Critical Thinking","Katelyn Xiaoying Mei; Nic Weber",2025,2025-04-20T17:40:28Z,"arXiv",0,ArXiv,"The recent rapid advancement of LLM-based AI systems has accelerated our search and production of information. While the advantages brought by these systems seemingly improve the performance or efficiency of human activities, they do not necessarily enhance human capabilities. Recent research has started to examine the impact of generative AI on individuals' cognitive abilities, especially critical thinking. Based on definitions of critical thinking across psychology and education, this position paper proposes the distinction between demonstrated and performed critical thinking in the era of generative AI and discusses the implication of this distinction in research and development of AI systems that aim to augment human critical thinking.",http://arxiv.org/abs/2504.14689v1
http://arxiv.org/abs/2507.16110v1,"Expert-Guided LLM Reasoning for Battery Discovery: From AI-Driven Hypothesis to Synthesis and Characterization","Shengchao Liu; Hannan Xu; Yan Ai; Huanxin Li; Yoshua Bengio; Harry Guo",2025,2025-07-21T23:46:11Z,"arXiv",0,ArXiv,"Large language models (LLMs) leverage chain-of-thought (CoT) techniques to tackle complex problems, representing a transformative breakthrough in artificial intelligence (AI). However, their reasoning capabilities have primarily been demonstrated in solving math and coding problems, leaving their potential for domain-specific applications-such as battery discovery-largely unexplored. Inspired by the idea that reasoning mirrors a form of guided search, we introduce ChatBattery, a novel agentic framework that integrates domain knowledge to steer LLMs toward more effective reasoning in materials design. Using ChatBattery, we successfully identify, synthesize, and characterize three novel lithium-ion battery cathode materials, which achieve practical capacity improvements of 28.8%, 25.2%, and 18.5%, respectively, over the widely used cathode material, LiNi0.8Mn0.1Co0.1O2 (NMC811). Beyond this discovery, ChatBattery paves a new path by showing a successful LLM-driven and reasoning-based platform for battery materials invention. This complete AI-driven cycle-from design to synthesis to characterization-demonstrates the transformative potential of AI-driven reasoning in revolutionizing materials discovery.",http://arxiv.org/abs/2507.16110v1
http://arxiv.org/abs/2412.14538v4,"Overview of AI and Communication for 6G Network: Fundamentals, Challenges, and Future Research Opportunities","Qimei Cui; Xiaohu You; Ni Wei; Guoshun Nan; Xuefei Zhang; Jianhua Zhang; Xinchen Lyu; Ming Ai; Xiaofeng Tao; Zhiyong Feng; Ping Zhang; Qingqing Wu; Meixia Tao; Yongming Huang; Chongwen Huang; Guangyi Liu; Chenghui Peng; Zhiwen Pan; Tao Sun; Dusit Niyato; Tao Chen; Muhammad Khurram Khan; Abbas Jamalipour; Mohsen Guizani; Chau Yuen",2024,2024-12-19T05:36:34Z,"arXiv",0,ArXiv,"With the growing demand for seamless connectivity and intelligent communication, the integration of artificial intelligence (AI) and sixth-generation (6G) communication networks has emerged as a transformative paradigm. By embedding AI capabilities across various network layers, this integration enables optimized resource allocation, improved efficiency, and enhanced system robust performance, particularly in intricate and dynamic environments. This paper presents a comprehensive overview of AI and communication for 6G networks, with a focus on emphasizing their foundational principles, inherent challenges, and future research opportunities. We first review the integration of AI and communications in the context of 6G, exploring the driving factors behind incorporating AI into wireless communications, as well as the vision for the convergence of AI and 6G. The discourse then transitions to a detailed exposition of the envisioned integration of AI within 6G networks, delineated across three progressive developmental stages. The first stage, AI for Network, focuses on employing AI to augment network performance, optimize efficiency, and enhance user service experiences. The second stage, Network for AI, highlights the role of the network in facilitating and buttressing AI operations and presents key enabling technologies, such as digital twins for AI and semantic communication. In the final stage, AI as a Service, it is anticipated that future 6G networks will innately provide AI functions as services, supporting application scenarios like immersive communication and intelligent industrial robots. In addition, we conduct an in-depth analysis of the critical challenges faced by the integration of AI and communications in 6G. Finally, we outline promising future research opportunities that are expected to drive the development and refinement of AI and 6G communications.",http://arxiv.org/abs/2412.14538v4
http://arxiv.org/abs/2504.15894v1,"Supporting Data-Frame Dynamics in AI-assisted Decision Making","Chengbo Zheng; Tim Miller; Alina Bialkowski; H Peter Soyer; Monika Janda",2025,2025-04-22T13:36:06Z,"arXiv",0,ArXiv,"High stakes decision-making often requires a continuous interplay between evolving evidence and shifting hypotheses, a dynamic that is not well supported by current AI decision support systems. In this paper, we introduce a mixed-initiative framework for AI assisted decision making that is grounded in the data-frame theory of sensemaking and the evaluative AI paradigm. Our approach enables both humans and AI to collaboratively construct, validate, and adapt hypotheses. We demonstrate our framework with an AI-assisted skin cancer diagnosis prototype that leverages a concept bottleneck model to facilitate interpretable interactions and dynamic updates to diagnostic hypotheses.",http://arxiv.org/abs/2504.15894v1
http://arxiv.org/abs/2510.00183v2,"Lattica: A Decentralized Cross-NAT Communication Framework for Scalable AI Inference and Training","Ween Yang; Jason Liu; Suli Wang; Xinyuan Song; Lynn Ai; Eric Yang; Bill Shi",2025,2025-09-30T19:03:24Z,"arXiv",0,ArXiv,"The rapid expansion of distributed Artificial Intelligence (AI) workloads beyond centralized data centers creates a demand for new communication substrates. These substrates must operate reliably in heterogeneous and permissionless environments, where Network Address Translators (NATs) and firewalls impose significant constraints. Existing solutions, however, are either designed for controlled data center deployments or implemented as monolithic systems that tightly couple machine learning logic with networking code. To address these limitations, we present Lattica, a decentralized cross-NAT communication framework designed to support distributed AI systems. Lattica integrates three core components. First, it employs a robust suite of NAT traversal mechanisms to establish a globally addressable peer-to-peer mesh. Second, it provides a decentralized data store based on Conflict-free Replicated Data Types (CRDTs), ensuring verifiable and eventually consistent state replication. Third, it incorporates a content discovery layer that leverages distributed hash tables (DHTs) together with an optimized RPC protocol for efficient model synchronization. By integrating these components, Lattica delivers a complete protocol stack for sovereign, resilient, and scalable AI systems that operate independently of centralized intermediaries. It is directly applicable to edge intelligence, collaborative reinforcement learning, and other large-scale distributed machine learning scenarios.",http://arxiv.org/abs/2510.00183v2
http://arxiv.org/abs/2410.13042v1,"How Do AI Companies ""Fine-Tune"" Policy? Examining Regulatory Capture in AI Governance","Kevin Wei; Carson Ezell; Nick Gabrieli; Chinmay Deshpande",2024,2024-10-16T21:06:54Z,"arXiv",0,ArXiv,"Industry actors in the United States have gained extensive influence in conversations about the regulation of general-purpose artificial intelligence (AI) systems. Although industry participation is an important part of the policy process, it can also cause regulatory capture, whereby industry co-opts regulatory regimes to prioritize private over public welfare. Capture of AI policy by AI developers and deployers could hinder such regulatory goals as ensuring the safety, fairness, beneficence, transparency, or innovation of general-purpose AI systems. In this paper, we first introduce different models of regulatory capture from the social science literature. We then present results from interviews with 17 AI policy experts on what policy outcomes could compose regulatory capture in US AI policy, which AI industry actors are influencing the policy process, and whether and how AI industry actors attempt to achieve outcomes of regulatory capture. Experts were primarily concerned with capture leading to a lack of AI regulation, weak regulation, or regulation that over-emphasizes certain policy goals over others. Experts most commonly identified agenda-setting (15 of 17 interviews), advocacy (13), academic capture (10), information management (9), cultural capture through status (7), and media capture (7) as channels for industry influence. To mitigate these particular forms of industry influence, we recommend systemic changes in developing technical expertise in government and civil society, independent funding streams for the AI ecosystem, increased transparency and ethics requirements, greater civil society access to policy, and various procedural safeguards.",http://arxiv.org/abs/2410.13042v1
http://arxiv.org/abs/2407.04336v3,"AI-Driven Mobility Management for High-Speed Railway Communications: Compressed Measurements and Proactive Handover","Wen Li; Wei Chen; Shiyue Wang; Yuanyuan Zhang; Michail Matthaiou; Bo Ai",2024,2024-07-05T08:23:13Z,"arXiv",0,ArXiv,"High-speed railway (HSR) communications are pivotal for ensuring rail safety, operations, maintenance, and delivering passenger information services. The high speed of trains creates rapidly time-varying wireless channels, increases the signaling overhead, and reduces the system throughput, making it difficult to meet the growing and stringent needs of HSR applications. In this article, we explore artificial intelligence (AI)-based beam-level and cell-level mobility management suitable for HSR communications. Particularly, we propose a compressed spatial multi-beam measurements scheme via compressive sensing for beam-level mobility management in HSR communications. In comparison to traditional down-sampling spatial beam measurements, this method leads to improved spatial-temporal beam prediction accuracy with the same measurement overhead. Moreover, we propose a novel AI-based proactive handover scheme to predict handover events and reduce radio link failure (RLF) rates in HSR communications. Compared with the traditional event A3-based handover mechanism, the proposed approach significantly reduces the RLF rates which saves 50% beam measurement overhead.",http://arxiv.org/abs/2407.04336v3
http://arxiv.org/abs/2502.18527v2,"GOD model: Privacy Preserved AI School for Personal Assistant","PIN AI Team; Bill Sun; Gavin Guo; Regan Peng; Boliang Zhang; Shouqiao Wang; Laura Florescu; Xi Wang; Davide Crapis; Ben Wu",2025,2025-02-24T20:30:17Z,"arXiv",0,ArXiv,"Personal AI assistants (e.g., Apple Intelligence, Meta AI) offer proactive recommendations that simplify everyday tasks, but their reliance on sensitive user data raises concerns about privacy and trust. To address these challenges, we introduce the Guardian of Data (GOD), a secure, privacy-preserving framework for training and evaluating AI assistants directly on-device. Unlike traditional benchmarks, the GOD model measures how well assistants can anticipate user needs-such as suggesting gifts-while protecting user data and autonomy. Functioning like an AI school, it addresses the cold start problem by simulating user queries and employing a curriculum-based approach to refine the performance of each assistant. Running within a Trusted Execution Environment (TEE), it safeguards user data while applying reinforcement and imitation learning to refine AI recommendations. A token-based incentive system encourages users to share data securely, creating a data flywheel that drives continuous improvement. Specifically, users mine with their data, and the mining rate is determined by GOD's evaluation of how well their AI assistant understands them across categories such as shopping, social interactions, productivity, trading, and Web3. By integrating privacy, personalization, and trust, the GOD model provides a scalable, responsible path for advancing personal AI assistants. For community collaboration, part of the framework is open-sourced at https://github.com/PIN-AI/God-Model.",http://arxiv.org/abs/2502.18527v2
http://arxiv.org/abs/2504.14996v1,"Distributed Cognition for AI-supported Remote Operations: Challenges and Research Directions","Rune Møberg Jacobsen; Joel Wester; Helena Bøjer Djernæs; Niels van Berkel",2025,2025-04-21T09:53:49Z,"arXiv",0,ArXiv,"This paper investigates the impact of artificial intelligence integration on remote operations, emphasising its influence on both distributed and team cognition. As remote operations increasingly rely on digital interfaces, sensors, and networked communication, AI-driven systems transform decision-making processes across domains such as air traffic control, industrial automation, and intelligent ports. However, the integration of AI introduces significant challenges, including the reconfiguration of human-AI team cognition, the need for adaptive AI memory that aligns with human distributed cognition, and the design of AI fallback operators to maintain continuity during communication disruptions. Drawing on theories of distributed and team cognition, we analyse how cognitive overload, loss of situational awareness, and impaired team coordination may arise in AI-supported environments. Based on real-world intelligent port scenarios, we propose research directions that aim to safeguard human reasoning and enhance collaborative decision-making in AI-augmented remote operations.",http://arxiv.org/abs/2504.14996v1
http://arxiv.org/abs/2504.15647v2,"Promoting Real-Time Reflection in Synchronous Communication with Generative AI","Yi Wen; Meng Xia",2025,2025-04-22T07:12:56Z,"arXiv",0,ArXiv,"Real-time reflection plays a vital role in synchronous communication. It enables users to adjust their communication strategies dynamically, thereby improving the effectiveness of their communication. Generative AI holds significant potential to enhance real-time reflection due to its ability to comprehensively understand the current context and generate personalized and nuanced content. However, it is challenging to design the way of interaction and information presentation to support the real-time workflow rather than disrupt it. In this position paper, we present a review of existing research on systems designed for reflection in different synchronous communication scenarios. Based on that, we discuss design implications on how to design human-AI interaction to support reflection in real time.",http://arxiv.org/abs/2504.15647v2
http://arxiv.org/abs/2411.06336v1,"Balancing Power and Ethics: A Framework for Addressing Human Rights Concerns in Military AI","Mst Rafia Islam; Azmine Toushik Wasi",2024,2024-11-10T02:27:01Z,"arXiv",0,ArXiv,"AI has made significant strides recently, leading to various applications in both civilian and military sectors. The military sees AI as a solution for developing more effective and faster technologies. While AI offers benefits like improved operational efficiency and precision targeting, it also raises serious ethical and legal concerns, particularly regarding human rights violations. Autonomous weapons that make decisions without human input can threaten the right to life and violate international humanitarian law. To address these issues, we propose a three-stage framework (Design, In Deployment, and During/After Use) for evaluating human rights concerns in the design, deployment, and use of military AI. Each phase includes multiple components that address various concerns specific to that phase, ranging from bias and regulatory issues to violations of International Humanitarian Law. By this framework, we aim to balance the advantages of AI in military operations with the need to protect human rights.",http://arxiv.org/abs/2411.06336v1
http://arxiv.org/abs/2409.14702v2,"Rate-Splitting for Cell-Free Massive MIMO: Performance Analysis and Generative AI Approach","Jiakang Zheng; Jiayi Zhang; Hongyang Du; Ruichen Zhang; Dusit Niyato; Octavia A. Dobre; Bo Ai",2024,2024-09-23T04:43:01Z,"arXiv",0,ArXiv,"Cell-free (CF) massive multiple-input multipleoutput (MIMO) provides a ubiquitous coverage to user equipments (UEs) but it is also susceptible to interference. Ratesplitting (RS) effectively extracts data by decoding interference, yet its effectiveness is limited by the weakest UE. In this paper, we investigate an RS-based CF massive MIMO system, which combines strengths and mitigates weaknesses of both approaches. Considering imperfect channel state information (CSI) resulting from both pilot contamination and noise, we derive a closed-form expression for the sum spectral efficiency (SE) of the RS-based CF massive MIMO system under a spatially correlated Rician channel. Moreover, we propose low-complexity heuristic algorithms based on statistical CSI for power-splitting of common messages and power-control of private messages, and genetic algorithm is adopted as a solution for upper bound performance. Furthermore, we formulate a joint optimization problem, aiming to maximize the sum SE of the RS-based CF massive MIMO system by optimizing the power-splitting factor and power-control coefficient. Importantly, we improve a generative AI (GAI) algorithm to address this complex and nonconvexity problem by using a diffusion model to obtain solutions. Simulation results demonstrate its effectiveness and practicality in mitigating interference, especially in dynamic environments.",http://arxiv.org/abs/2409.14702v2
http://arxiv.org/abs/2404.11836v1,"AI-Empowered RIS-Assisted Networks: CV-Enabled RIS Selection and DNN-Enabled Transmission","Conggang Hu; Yang Lu; Hongyang Du; Mi Yang; Bo Ai; Dusit Niyato",2024,2024-04-18T01:36:03Z,"arXiv",0,ArXiv,"This paper investigates artificial intelligence (AI) empowered schemes for reconfigurable intelligent surface (RIS) assisted networks from the perspective of fast implementation. We formulate a weighted sum-rate maximization problem for a multi-RIS-assisted network. To avoid huge channel estimation overhead due to activate all RISs, we propose a computer vision (CV) enabled RIS selection scheme based on a single shot multi-box detector. To realize real-time resource allocation, a deep neural network (DNN) enabled transmit design is developed to learn the optimal mapping from channel information to transmit beamformers and phase shift matrix. Numerical results illustrate that the CV module is able to select of RIS with the best propagation condition. The well-trained DNN achieves similar sum-rate performance to the existing alternative optimization method but with much smaller inference time.",http://arxiv.org/abs/2404.11836v1
http://arxiv.org/abs/2504.16021v1,"Navigating the State of Cognitive Flow: Context-Aware AI Interventions for Effective Reasoning Support","Dinithi Dissanayake; Suranga Nanayakkara",2025,2025-04-22T16:35:39Z,"arXiv",0,ArXiv,"Flow theory describes an optimal cognitive state where individuals experience deep focus and intrinsic motivation when a task's difficulty aligns with their skill level. In AI-augmented reasoning, interventions that disrupt the state of cognitive flow can hinder rather than enhance decision-making. This paper proposes a context-aware cognitive augmentation framework that adapts interventions based on three key contextual factors: type, timing, and scale. By leveraging multimodal behavioral cues (e.g., gaze behavior, typing hesitation, interaction speed), AI can dynamically adjust cognitive support to maintain or restore flow. We introduce the concept of cognitive flow, an extension of flow theory in AI-augmented reasoning, where interventions are personalized, adaptive, and minimally intrusive. By shifting from static interventions to context-aware augmentation, our approach ensures that AI systems support deep engagement in complex decision-making and reasoning without disrupting cognitive immersion.",http://arxiv.org/abs/2504.16021v1
http://arxiv.org/abs/2503.17625v1,"AI-Based Screening for Depression and Social Anxiety Through Eye Tracking: An Exploratory Study","Karol Chlasta; Katarzyna Wisiecka; Krzysztof Krejtz; Izabela Krejtz",2025,2025-03-22T02:53:02Z,"arXiv",0,ArXiv,"Well-being is a dynamic construct that evolves over time and fluctuates within individuals, presenting challenges for accurate quantification. Reduced well-being is often linked to depression or anxiety disorders, which are characterised by biases in visual attention towards specific stimuli, such as human faces. This paper introduces a novel approach to AI-assisted screening of affective disorders by analysing visual attention scan paths using convolutional neural networks (CNNs). Data were collected from two studies examining (1) attentional tendencies in individuals diagnosed with major depression and (2) social anxiety. These data were processed using residual CNNs through images generated from eye-gaze patterns. Experimental results, obtained with ResNet architectures, demonstrated an average accuracy of 48% for a three-class system and 62% for a two-class system. Based on these exploratory findings, we propose that this method could be employed in rapid, ecological, and effective mental health screening systems to assess well-being through eye-tracking.",http://arxiv.org/abs/2503.17625v1
http://arxiv.org/abs/2203.10525v2,"Recognising the importance of preference change: A call for a coordinated multidisciplinary research effort in the age of AI","Matija Franklin; Hal Ashton; Rebecca Gorman; Stuart Armstrong",2022,2022-03-20T11:23:15Z,"arXiv",0,ArXiv,"As artificial intelligence becomes more powerful and a ubiquitous presence in daily life, it is imperative to understand and manage the impact of AI systems on our lives and decisions. Modern ML systems often change user behavior (e.g. personalized recommender systems learn user preferences to deliver recommendations that change online behavior). An externality of behavior change is preference change. This article argues for the establishment of a multidisciplinary endeavor focused on understanding how AI systems change preference: Preference Science. We operationalize preference to incorporate concepts from various disciplines, outlining the importance of meta-preferences and preference-change preferences, and proposing a preliminary framework for how preferences change. We draw a distinction between preference change, permissible preference change, and outright preference manipulation. A diversity of disciplines contribute unique insights to this framework.",http://arxiv.org/abs/2203.10525v2
http://arxiv.org/abs/2507.08804v1,"Cognitive Dissonance Artificial Intelligence (CD-AI): The Mind at War with Itself. Harnessing Discomfort to Sharpen Critical Thinking","Delia Deliu",2025,2025-04-23T03:18:05Z,"arXiv",0,ArXiv,"AI-augmented systems are traditionally designed to streamline human decision-making by minimizing cognitive load, clarifying arguments, and optimizing efficiency. However, in a world where algorithmic certainty risks becoming an Orwellian tool of epistemic control, true intellectual growth demands not passive acceptance but active struggle. Drawing on the dystopian visions of George Orwell and Philip K. Dick - where reality is unstable, perception malleable, and truth contested - this paper introduces Cognitive Dissonance AI (CD-AI): a novel framework that deliberately sustains uncertainty rather than resolving it. CD-AI does not offer closure, but compels users to navigate contradictions, challenge biases, and wrestle with competing truths. By delaying resolution and promoting dialectical engagement, CD-AI enhances reflective reasoning, epistemic humility, critical thinking, and adaptability in complex decision-making. This paper examines the theoretical foundations of the approach, presents an implementation model, explores its application in domains such as ethics, law, politics, and science, and addresses key ethical concerns - including decision paralysis, erosion of user autonomy, cognitive manipulation, and bias in AI reasoning. In reimagining AI as an engine of doubt rather than a deliverer of certainty, CD-AI challenges dominant paradigms of AI-augmented reasoning and offers a new vision - one in which AI sharpens the mind not by resolving conflict, but by sustaining it. Rather than reinforcing Huxleyan complacency or pacifying the user into intellectual conformity, CD-AI echoes Nietzsche's vision of the Uebermensch - urging users to transcend passive cognition through active epistemic struggle.",http://arxiv.org/abs/2507.08804v1
http://arxiv.org/abs/2207.02201v1,"Efficient Spatial-Temporal Information Fusion for LiDAR-Based 3D Moving Object Segmentation","Jiadai Sun; Yuchao Dai; Xianjing Zhang; Jintao Xu; Rui Ai; Weihao Gu; Xieyuanli Chen",2022,2022-07-05T17:59:17Z,"arXiv",0,ArXiv,"Accurate moving object segmentation is an essential task for autonomous driving. It can provide effective information for many downstream tasks, such as collision avoidance, path planning, and static map construction. How to effectively exploit the spatial-temporal information is a critical question for 3D LiDAR moving object segmentation (LiDAR-MOS). In this work, we propose a novel deep neural network exploiting both spatial-temporal information and different representation modalities of LiDAR scans to improve LiDAR-MOS performance. Specifically, we first use a range image-based dual-branch structure to separately deal with spatial and temporal information that can be obtained from sequential LiDAR scans, and later combine them using motion-guided attention modules. We also use a point refinement module via 3D sparse convolution to fuse the information from both LiDAR range image and point cloud representations and reduce the artifacts on the borders of the objects. We verify the effectiveness of our proposed approach on the LiDAR-MOS benchmark of SemanticKITTI. Our method outperforms the state-of-the-art methods significantly in terms of LiDAR-MOS IoU. Benefiting from the devised coarse-to-fine architecture, our method operates online at sensor frame rate. The implementation of our method is available as open source at: https://github.com/haomo-ai/MotionSeg3D.",http://arxiv.org/abs/2207.02201v1
http://arxiv.org/abs/2409.06354v1,"Exploring AI Futures Through Fictional News Articles","Martin Lindstam; Elin Sporrong; Camilo Sanchez; Petra Jääskeläinen",2024,2024-09-10T09:17:35Z,"arXiv",0,ArXiv,"The aim of this workshop was to enable critical discussion on AI futures using fictional news articles and discussion groups. By collaboratively imagining and presenting future scenarios in a journalistic news article format, participants explored the socio-political, ethical and sustainability factors of AI through an accessible narrative form. Participants engaged in further anticipatory work by analyzing the issues raised by the articles in a group discussion, emphasizing the underlying motivations, assumptions and expectations conveyed within the news articles.",http://arxiv.org/abs/2409.06354v1
http://arxiv.org/abs/2412.17651v1,"Detecting anxiety and depression in dialogues: a multi-label and explainable approach","Francisco de Arriba-Pérez; Silvia García-Méndez",2024,2024-12-23T15:29:46Z,"arXiv",0,ArXiv,"Anxiety and depression are the most common mental health issues worldwide, affecting a non-negligible part of the population. Accordingly, stakeholders, including governments' health systems, are developing new strategies to promote early detection and prevention from a holistic perspective (i.e., addressing several disorders simultaneously). In this work, an entirely novel system for the multi-label classification of anxiety and depression is proposed. The input data consists of dialogues from user interactions with an assistant chatbot. Another relevant contribution lies in using Large Language Models (LLMs) for feature extraction, provided the complexity and variability of language. The combination of LLMs, given their high capability for language understanding, and Machine Learning (ML) models, provided their contextual knowledge about the classification problem thanks to the labeled data, constitute a promising approach towards mental health assessment. To promote the solution's trustworthiness, reliability, and accountability, explainability descriptions of the model's decision are provided in a graphical dashboard. Experimental results on a real dataset attain 90 % accuracy, improving those in the prior literature. The ultimate objective is to contribute in an accessible and scalable way before formal treatment occurs in the healthcare systems.",http://arxiv.org/abs/2412.17651v1
http://arxiv.org/abs/1908.08184v1,"Report on the First Knowledge Graph Reasoning Challenge 2018 -- Toward the eXplainable AI System","Takahiro Kawamura; Shusaku Egami; Koutarou Tamura; Yasunori Hokazono; Takanori Ugai; Yusuke Koyanagi; Fumihito Nishino; Seiji Okajima; Katsuhiko Murakami; Kunihiko Takamatsu; Aoi Sugiura; Shun Shiramatsu; Shawn Zhang; Kouji Kozaki",2019,2019-08-22T03:27:48Z,"arXiv",0,ArXiv,"A new challenge for knowledge graph reasoning started in 2018. Deep learning has promoted the application of artificial intelligence (AI) techniques to a wide variety of social problems. Accordingly, being able to explain the reason for an AI decision is becoming important to ensure the secure and safe use of AI techniques. Thus, we, the Special Interest Group on Semantic Web and Ontology of the Japanese Society for AI, organized a challenge calling for techniques that reason and/or estimate which characters are criminals while providing a reasonable explanation based on an open knowledge graph of a well-known Sherlock Holmes mystery story. This paper presents a summary report of the first challenge held in 2018, including the knowledge graph construction, the techniques proposed for reasoning and/or estimation, the evaluation metrics, and the results. The first prize went to an approach that formalized the problem as a constraint satisfaction problem and solved it using a lightweight formal method; the second prize went to an approach that used SPARQL and rules; the best resource prize went to a submission that constructed word embedding of characters from all sentences of Sherlock Holmes novels; and the best idea prize went to a discussion multi-agents model. We conclude this paper with the plans and issues for the next challenge in 2019.",http://arxiv.org/abs/1908.08184v1
http://arxiv.org/abs/2508.10108v1,"Amazon Nova AI Challenge -- Trusted AI: Advancing secure, AI-assisted software development","Sattvik Sahai; Prasoon Goyal; Michael Johnston; Anna Gottardi; Yao Lu; Lucy Hu; Luke Dai; Shaohua Liu; Samyuth Sagi; Hangjie Shi; Desheng Zhang; Lavina Vaz; Leslie Ball; Maureen Murray; Rahul Gupta; Shankar Ananthakrishna",2025,2025-08-13T18:04:01Z,"arXiv",0,ArXiv,"AI systems for software development are rapidly gaining prominence, yet significant challenges remain in ensuring their safety. To address this, Amazon launched the Trusted AI track of the Amazon Nova AI Challenge, a global competition among 10 university teams to drive advances in secure AI. In the challenge, five teams focus on developing automated red teaming bots, while the other five create safe AI assistants. This challenge provides teams with a unique platform to evaluate automated red-teaming and safety alignment methods through head-to-head adversarial tournaments where red teams have multi-turn conversations with the competing AI coding assistants to test their safety alignment. Along with this, the challenge provides teams with a feed of high quality annotated data to fuel iterative improvement. Throughout the challenge, teams developed state-of-the-art techniques, introducing novel approaches in reasoning-based safety alignment, robust model guardrails, multi-turn jail-breaking, and efficient probing of large language models (LLMs). To support these efforts, the Amazon Nova AI Challenge team made substantial scientific and engineering investments, including building a custom baseline coding specialist model for the challenge from scratch, developing a tournament orchestration service, and creating an evaluation harness. This paper outlines the advancements made by university teams and the Amazon Nova AI Challenge team in addressing the safety challenges of AI for software development, highlighting this collaborative effort to raise the bar for AI safety.",http://arxiv.org/abs/2508.10108v1
http://arxiv.org/abs/2503.17374v1,"Intanify AI Platform: Embedded AI for Automated IP Audit and Due Diligence","Viktor Dorfler; Dylan Dryden; Viet Lee",2025,2025-03-12T13:44:44Z,"arXiv",0,ArXiv,"In this paper we introduce a Platform created in order to support SMEs' endeavor to extract value from their intangible assets effectively. To implement the Platform, we developed five knowledge bases using a knowledge-based ex-pert system shell that contain knowledge from intangible as-set consultants, patent attorneys and due diligence lawyers. In order to operationalize the knowledge bases, we developed a ""Rosetta Stone"", an interpreter unit for the knowledge bases outside the shell and embedded in the plat-form. Building on the initial knowledge bases we have created a system of red flags, risk scoring, and valuation with the involvement of the same experts; these additional systems work upon the initial knowledge bases and therefore they can be regarded as meta-knowledge-representations that take the form of second-order knowledge graphs. All this clever technology is dressed up in an easy-to-handle graphical user interface that we will showcase at the conference. The initial platform was finished mid-2024; therefore, it qualifies as an ""emerging application of AI"" and ""deployable AI"", while development continues. The two firms that provided experts for developing the knowledge bases obtained a white-label version of the product (i.e. it runs under their own brand ""powered by Intanify""), and there are two completed cases.",http://arxiv.org/abs/2503.17374v1
http://arxiv.org/abs/2510.26007v1,"The Quest for Reliable Metrics of Responsible AI","Theresia Veronika Rampisela; Maria Maistro; Tuukka Ruotsalo; Christina Lioma",2025,2025-10-29T22:35:34Z,"arXiv",0,ArXiv,"The development of Artificial Intelligence (AI), including AI in Science (AIS), should be done following the principles of responsible AI. Progress in responsible AI is often quantified through evaluation metrics, yet there has been less work on assessing the robustness and reliability of the metrics themselves. We reflect on prior work that examines the robustness of fairness metrics for recommender systems as a type of AI application and summarise their key takeaways into a set of non-exhaustive guidelines for developing reliable metrics of responsible AI. Our guidelines apply to a broad spectrum of AI applications, including AIS.",http://arxiv.org/abs/2510.26007v1
http://arxiv.org/abs/2412.09086v1,"Understanding Opportunities and Risks of Synthetic Relationships: Leveraging the Power of Longitudinal Research with Customised AI Tools","Alfio Ventura; Nils Köbis",2024,2024-12-12T09:13:43Z,"arXiv",0,ArXiv,"This position paper discusses the benefits of longitudinal behavioural research with customised AI tools for exploring the opportunities and risks of synthetic relationships. Synthetic relationships are defined as ""continuing associations between humans and AI tools that interact with one another wherein the AI tool(s) influence(s) humans' thoughts, feelings, and/or actions."" (Starke et al., 2024). These relationships can potentially improve health, education, and the workplace, but they also bring the risk of subtle manipulation and privacy and autonomy concerns. To harness the opportunities of synthetic relationships and mitigate their risks, we outline a methodological approach that complements existing findings. We propose longitudinal research designs with self-assembled AI agents that enable the integration of detailed behavioural and self-reported data.",http://arxiv.org/abs/2412.09086v1
http://arxiv.org/abs/2009.07262v2,"Report prepared by the Montreal AI Ethics Institute (MAIEI) on Publication Norms for Responsible AI","Abhishek Gupta; Camylle Lanteigne; Victoria Heath",2020,2020-09-15T17:51:40Z,"arXiv",0,ArXiv,"The history of science and technology shows that seemingly innocuous developments in scientific theories and research have enabled real-world applications with significant negative consequences for humanity. In order to ensure that the science and technology of AI is developed in a humane manner, we must develop research publication norms that are informed by our growing understanding of AI's potential threats and use cases. Unfortunately, it's difficult to create a set of publication norms for responsible AI because the field of AI is currently fragmented in terms of how this technology is researched, developed, funded, etc. To examine this challenge and find solutions, the Montreal AI Ethics Institute (MAIEI) co-hosted two public consultations with the Partnership on AI in May 2020. These meetups examined potential publication norms for responsible AI, with the goal of creating a clear set of recommendations and ways forward for publishers. In its submission, MAIEI provides six initial recommendations, these include: 1) create tools to navigate publication decisions, 2) offer a page number extension, 3) develop a network of peers, 4) require broad impact statements, 5) require the publication of expected results, and 6) revamp the peer-review process. After considering potential concerns regarding these recommendations, including constraining innovation and creating a ""black market"" for AI research, MAIEI outlines three ways forward for publishers, these include: 1) state clearly and consistently the need for established norms, 2) coordinate and build trust as a community, and 3) change the approach.",http://arxiv.org/abs/2009.07262v2
